project_id,mp_name,house,state,constituency,elected_or_nominated,district,area,project_type,recommendation_start_date,expected_sanction_date,snapshot_date,duration_days,sanctioned_amount_inr,released_amount_inr,expenditure_amount_inr,payment_count,physical_progress_pct,expected_progress_pct,delay_days,cost_deviation_pct,completion_status,description,duplicate_group_id,mp_allocated_amount_inr,state_2016_17_sanctioned_crore,state_2016_17_works,state_2018_19_sanctioned_crore,state_2018_19_works,state_2019_20_sanctioned_crore,state_2019_20_works,state_2019_20_expenditure_crore,state_2019_20_completed_works,fund_utilization_pct,unspent_amount_inr,unspent_ratio,progress_gap_pct,peer_cost_zscore,peer_progress_zscore,completion_efficiency_score,mp_completion_efficiency_avg,state_completion_efficiency_avg,payment_velocity_per_30d,early_payment_share,sanction_to_release_days,recommendation_to_sanction_days,vendor_id,latitude,longitude,geo_source,is_anomaly,anomaly_type
MPLADS-24819,DHANORKAR PRATIBHA SUF,Lok Sabha,Maharashtra,CHANDRAPUR,Elected MP,District-47,Village-43,Road Construction,2019-03-30,2019-06-10,2024-03-31,672,832770.46,809607.25,544758.42,4,34.12,64.53,1097,-34.58,In Progress,"Road construction and repair at Village-43, District-47, Maharashtra",,49000000,304.37,6075,302.47,5787,393.02,5962,247.67,5458,65.42,288012.04,0.3458,30.41,-0.1022,-1.2991,34.12,67.73,65.03,0.1786,0.191,66,72,VEND-SYN-0223,23.919333,91.658789,synthetic_placeholder,1,rule_flagged_other
MPLADS-24820,Gajendra Singh Patel,Lok Sabha,Madhya Pradesh,KHARGONE(ST),Elected MP,District-30,Gram Panchayat-19,Health Centre,2020-01-22,2020-02-09,2024-03-31,159,486829.82,381766.52,206368.89,5,58.95,52.84,1350,-57.61,In Progress,"Primary health centre and medical facility at Gram Panchayat-19, District-30, Madhya Pradesh",,73500000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,42.39,280460.93,0.5761,-6.11,-1.432,-0.2007,58.95,64.11,64.56,0.9434,0.3337,107,18,VEND-SYN-0432,14.199083,71.315188,synthetic_placeholder,0,none
MPLADS-24821,DRDHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,Elected MP,District-43,Gram Panchayat-42,Park Development,2023-08-16,2023-10-22,2024-03-31,132,251489.11,197007.69,161820.82,6,90.08,99.43,34,-35.65,In Progress,"Park, playground and open space at Gram Panchayat-42, District-43, Punjab",,196000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,64.35,89668.29,0.3565,9.35,-0.0693,1.0559,90.08,63.94,64.66,1.3636,0.7573,31,67,VEND-SYN-0777,20.957664,97.466122,synthetic_placeholder,1,rule_flagged_other
MPLADS-24822,CHANDRA SHEKHAR,Lok Sabha,Uttar Pradesh,NAGINA(SC),Elected MP,District-20,Ward-5,Health Centre,2018-10-21,2019-01-06,2024-03-31,640,652221.85,532724.61,411027.08,2,45.37,72.14,1258,-36.98,In Progress,"Primary health centre and medical facility at Ward-5, District-20, Uttar Pradesh",,49000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,63.02,241194.77,0.3698,26.77,-0.142,-0.8288,45.37,64.43,64.94,0.0938,0.3225,65,77,VEND-SYN-0140,10.032761,89.37926,synthetic_placeholder,1,rule_flagged_other
MPLADS-24823,Synthetic Lok Sabha MP 388,Lok Sabha,Nominated Constituencies,Nominated_Constituencies_03,Elected MP,District-20,Town-42,Community Hall,2022-06-13,2022-07-10,2024-03-31,275,1899261.04,1444066.66,803730.3,6,72.41,81.27,318,-57.68,In Progress,"Community hall and public building at Town-42, District-20, Nominated Constituencies",,186000000,47.3,523,60.48,373,61.7,353,32.36,157,42.32,1095530.74,0.5768,8.86,-1.3002,0.5448,72.41,51.89,59.7,0.6545,0.353,11,27,VEND-SYN-0622,20.116569,84.699331,synthetic_placeholder,0,none
MPLADS-24824,Ashok Kumar Yadav,Lok Sabha,Bihar,MADHUBANI,Elected MP,District-40,Ward-17,Street Lighting,2022-01-02,2022-03-04,2024-03-31,169,454039.61,434938.72,259964.14,5,81.25,79.78,595,-42.74,In Progress,"Street lighting and electrification at Ward-17, District-40, Bihar",,89248285,345.2,5391,422.23,7670,411.45,5142,172.24,3955,57.26,194075.47,0.4274,-1.47,-0.599,0.6418,81.25,64.73,64.34,0.8876,0.6924,104,61,VEND-SYN-0182,20.571464,86.000292,synthetic_placeholder,0,none
MPLADS-24825,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,Elected MP,District-33,Block-4,Health Centre,2018-02-25,2018-06-06,2024-03-31,681,609121.55,551256.18,357300.98,1,68.27,51.69,1437,-41.34,In Progress,"Primary health centre and medical facility at Block-4, District-33, Madhya Pradesh",,49000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,58.66,251820.57,0.4134,-16.58,-0.4313,0.1827,68.27,66.3,64.56,0.0441,0.2755,120,101,VEND-SYN-0642,19.854501,78.73849,synthetic_placeholder,0,none
MPLADS-24826,DURAIVAIKO,Lok Sabha,Tamil Nadu,TIRUCHIRAPPALLI,Elected MP,District-40,Village-13,Park Development,2020-05-29,2020-08-22,2024-03-31,709,437762.14,434035.94,225926.58,5,81.84,80.05,611,-48.39,In Progress,"Park, playground and open space at Village-13, District-40, Tamil Nadu",,123000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,51.61,211835.56,0.4839,-1.79,-0.9981,0.5358,81.84,64.91,65.28,0.2116,0.2219,94,85,VEND-SYN-0057,34.276259,73.674437,synthetic_placeholder,0,none
MPLADS-24827,DURAIVAIKO,Lok Sabha,Tamil Nadu,TIRUCHIRAPPALLI,Elected MP,District-48,Ward-44,Community Hall,2022-09-01,2023-01-16,2024-03-31,178,1016509.76,953648.79,580674.59,3,46.94,62.39,207,-42.88,In Progress,"Community hall and public building at Ward-44, District-48, Tamil Nadu",,98000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,57.12,435835.17,0.4288,15.45,-0.6138,-0.9523,46.94,64.91,65.28,0.5056,0.1731,77,137,VEND-SYN-0251,13.66248,82.367719,synthetic_placeholder,0,none
MPLADS-24828,DRRAJKUMARSANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,Elected MP,District-30,Block-2,Bridge/Culvert,2022-02-08,2022-03-18,2024-03-31,135,397586.6,343539.42,251485.61,2,58.47,56.07,578,-36.75,In Progress,"Bridge, culvert and connectivity work at Block-2, District-30, Uttar Pradesh",,277000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,63.25,146100.99,0.3675,-2.4,-0.1608,-0.2387,58.47,64.21,64.94,0.4444,0.2248,48,38,VEND-SYN-0451,32.750869,76.208301,synthetic_placeholder,0,none
MPLADS-24829,ADITYAYADAV,Lok Sabha,Uttar Pradesh,BADAUN,Elected MP,District-67,Ward-32,Bridge/Culvert,2018-02-28,2018-03-21,2024-03-31,386,359952.82,335303.09,317230.14,4,60.33,90.77,1780,-11.87,In Progress,"Bridge, culvert and connectivity work at Ward-32, District-67, Uttar Pradesh",,89248285,503.59,13244,483.89,17216,920.88,21703,236.7,8304,88.13,42722.68,0.1187,30.44,1.2198,-0.1627,60.33,66.21,64.94,0.3109,0.1623,55,21,VEND-SYN-0170,34.182219,73.987345,synthetic_placeholder,1,rule_flagged_other
MPLADS-24830,BAIAYANT PANDA,Lok Sabha,Odisha,KENDRAPARA,Elected MP,District-22,Village-18,Health Centre,2018-06-29,2018-10-07,2024-03-31,143,100000,95882.58,158401.05,2,100,75.75,1834,58.4,Completed,"Primary health centre and medical facility at Village-18, District-22, Odisha",,73500000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,158.4,0,0.0,-24.25,5.2576,1.4452,82.48,64.48,65.15,0.4196,0.7683,16,100,VEND-SYN-0082,31.125947,93.163777,synthetic_placeholder,1,cost_overrun
MPLADS-24831,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,Elected MP,District-70,Town-37,Drinking Water,2020-07-10,2020-10-26,2024-03-31,472,1008789.6,1006344.36,550229.51,4,50.26,52.77,766,-45.46,In Progress,"Drinking water supply and handpump at Town-37, District-70, Maharashtra",,221000000,304.37,6075,302.47,5787,393.02,5962,247.67,5458,54.54,458560.09,0.4546,2.51,-0.6889,-0.6768,50.26,64.24,65.03,0.2542,0.3254,50,108,VEND-SYN-0866,24.547018,89.620034,synthetic_placeholder,0,none
MPLADS-24832,ADITYAYADAV,Lok Sabha,Uttar Pradesh,BADAUN,Elected MP,District-28,Gram Panchayat-12,Park Development,2019-11-20,2020-04-02,2024-03-31,102,453537.17,336786.46,314169.97,6,7.16,75.68,1333,-30.73,In Progress,"Park, playground and open space at Gram Panchayat-12, District-28, Uttar Pradesh",,170000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,69.27,139367.2,0.3073,68.52,0.1519,-2.4186,7.16,66.21,64.94,1.7647,0.8108,70,134,VEND-SYN-0743,10.868908,74.474092,synthetic_placeholder,1,rule_flagged_other
MPLADS-24833,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,Elected MP,District-59,Block-47,Park Development,2023-06-08,2023-08-17,2024-03-31,190,468161.4,408716.83,230620.27,3,51.11,79.63,36,-50.74,In Progress,"Park, playground and open space at Block-47, District-59, Maharashtra",,98000000,304.37,6075,302.47,5787,393.02,5962,247.67,5458,49.26,237541.13,0.5074,28.52,-0.84,-0.5871,51.11,64.24,65.03,0.4737,0.2047,33,70,VEND-SYN-0899,35.214509,90.453415,synthetic_placeholder,1,rule_flagged_other
MPLADS-24834,DR.SPSINGH,Lok Sabha,Uttar Pradesh,PRATAPGARH,Elected MP,District-24,Town-29,Bridge/Culvert,2018-11-28,2019-02-22,2024-03-31,138,471640.38,409233.14,213353.01,6,60.4,80.49,1763,-54.76,In Progress,"Bridge, culvert and connectivity work at Town-29, District-24, Uttar Pradesh",,123000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,45.24,258287.37,0.5476,20.09,-1.1606,-0.1599,60.4,67.95,64.94,1.3043,0.2604,27,86,VEND-SYN-0675,27.635649,80.010049,synthetic_placeholder,0,none
MPLADS-24835,IQRA CHOUDHARY,Lok Sabha,Uttar Pradesh,KAIRANA,Elected MP,District-04,Village-9,Bridge/Culvert,2020-10-28,2021-03-13,2024-03-31,244,273524.02,267583.22,202230.35,4,51.53,49.47,919,-26.06,In Progress,"Bridge, culvert and connectivity work at Village-9, District-04, Uttar Pradesh",,170000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,73.94,71293.67,0.2606,-2.06,0.432,-0.5221,51.53,67.62,64.94,0.4918,0.6817,91,136,VEND-SYN-0635,24.596142,91.566074,synthetic_placeholder,0,none
MPLADS-24836,Bidyut Baran Mahato,Lok Sabha,Jharkhand,JAMSHEDPUR,Elected MP,District-16,Block-12,Road Construction,2020-08-03,2020-09-10,2024-03-31,212,472436.21,423564.02,259768.34,6,65.57,75.38,1075,-45.02,In Progress,"Road construction and repair at Block-12, District-16, Jharkhand",,186000000,102.89,2777,84.66,2262,108.61,2766,49.14,1179,54.98,212667.87,0.4502,9.81,-0.92,0.0008,65.57,64.69,65.38,0.8491,0.3107,68,38,VEND-SYN-0590,13.730481,85.175379,synthetic_placeholder,0,none
MPLADS-24837,"DR. M.P ABDUSSAMAD SAM,",Lok Sabha,Kerala,PONNANI,Elected MP,District-64,Ward-29,Park Development,2020-07-21,2020-08-18,2024-03-31,338,2106515.61,1856560.31,1809151.72,2,94.84,80.1,1025,-14.12,In Progress,"Park, playground and open space at Ward-29, District-64, Kerala",,49000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,85.88,297363.89,0.1412,-14.74,0.8555,1.2391,94.84,65.19,65.2,0.1775,0.5874,25,28,VEND-SYN-0757,31.111442,82.840604,synthetic_placeholder,0,none
MPLADS-24838,Bidyut Baran Mahato,Lok Sabha,Jharkhand,JAMSHEDPUR,Elected MP,District-29,Gram Panchayat-43,Bridge/Culvert,2020-01-11,2020-02-05,2024-03-31,139,209433.4,175184.12,160852.18,5,51.81,59.87,1329,-23.2,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-43, District-29, Jharkhand",,123000000,102.89,2777,84.66,2262,108.61,2766,49.14,1179,76.8,48581.22,0.232,8.06,0.6024,-0.4536,51.81,64.69,65.38,1.0791,0.6099,115,25,VEND-SYN-0934,16.153283,87.609116,synthetic_placeholder,0,none
MPLADS-24839,JAGADISH SHETTAR,Lok Sabha,Karnataka,BELGAUM,Elected MP,District-21,Village-21,School Infrastructure,2022-02-28,2022-06-22,2024-03-31,557,608280.19,555071.15,545822.03,3,92.31,68.99,106,-10.27,In Progress,"Construction or repair of school infrastructure at Village-21, District-21, Karnataka",,89248285,180.29,3322,207.73,4002,219.29,3307,107.57,1719,89.73,62458.16,0.1027,-23.32,1.2303,0.9177,92.31,65.91,65.61,0.1616,0.184,72,114,VEND-SYN-0065,13.501633,70.509856,synthetic_placeholder,0,none
MPLADS-24840,Anurag Singh Thakur,Lok Sabha,Himachal Pradesh,HAMIRPUR_HP,Elected MP,District-02,Village-39,Bridge/Culvert,2021-02-26,2021-06-09,2024-03-31,443,100000,96875.92,83141.05,6,100,85.23,555,-16.86,Completed,"Bridge, culvert and connectivity work at Village-39, District-02, Himachal Pradesh",,235000000,35.12,980,33.08,1135,37.26,1767,9.36,134,83.14,16858.95,0.1686,-14.77,0.8896,1.3382,100,65.91,65.91,0.4063,0.2155,43,103,VEND-SYN-0546,25.444021,76.39174,synthetic_placeholder,0,none
MPLADS-24841,Asaduddin Owaisi,Lok Sabha,Telangana,HYDERABAD,Elected MP,District-25,Town-26,Bridge/Culvert,2022-09-27,2022-12-13,2024-03-31,412,298157.47,248992.15,199987.06,1,88.15,83.2,88,-32.93,In Progress,"Bridge, culvert and connectivity work at Town-26, District-25, Telangana",,170000000,102.38,3455,124.28,3839,104.59,3331,68.12,2195,67.07,98170.41,0.3293,-4.95,0.0378,1.1027,88.15,63.86,64.53,0.0728,0.1302,32,77,VEND-SYN-0511,13.425846,88.084354,synthetic_placeholder,0,none
MPLADS-24842,BHARTI PARDHI,Lok Sabha,Madhya Pradesh,BALAGHAT,Elected MP,District-43,Town-45,Park Development,2022-11-14,2022-12-19,2024-03-31,491,177937.02,155435.68,158544.4,3,74.33,89.18,0,-10.9,In Progress,"Park, playground and open space at Town-45, District-43, Madhya Pradesh",,221000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,89.1,19392.62,0.109,14.85,1.1096,0.3667,74.33,63.27,64.56,0.1833,0.3797,96,35,VEND-SYN-0702,11.48891,95.200616,synthetic_placeholder,0,none
MPLADS-24843,DR. RAJESH MISHRA,Lok Sabha,Madhya Pradesh,SIDHI,Elected MP,District-32,Village-18,Street Lighting,2023-02-13,2023-05-11,2024-03-31,703,255843.07,252063.02,141751.33,1,76.31,92.44,0,-44.59,In Progress,"Street lighting and electrification at Village-18, District-32, Madhya Pradesh",,235000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,55.41,114091.74,0.4459,16.13,-0.4986,0.3264,76.31,64.86,64.56,0.0427,0.1811,39,87,VEND-SYN-0781,17.526834,80.958168,synthetic_placeholder,0,none
MPLADS-24844,Ajay Kumar Mandal,Lok Sabha,Bihar,BHAGALPUR,Elected MP,District-03,Gram Panchayat-47,School Infrastructure,2022-05-01,2022-09-07,2024-03-31,434,673096.25,654081.14,517853.25,7,71.88,76.93,129,-23.06,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-47, District-03, Bihar",,147000000,345.2,5391,422.23,7670,411.45,5142,172.24,3955,76.94,155243.0,0.2306,5.05,0.7084,0.3174,71.88,61.79,64.34,0.4839,0.161,112,129,VEND-SYN-0719,15.363886,78.830682,synthetic_placeholder,0,none
MPLADS-24845,DINESHBHAIMAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),Elected MP,District-65,Town-26,Health Centre,2019-05-28,2019-07-15,2024-03-31,313,165526.36,153198.95,115956.69,2,52.21,82.48,1375,-29.95,In Progress,"Primary health centre and medical facility at Town-26, District-65, Gujarat",,147000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,70.05,49569.67,0.2995,30.27,0.2626,-0.6089,52.21,66.99,64.81,0.1917,0.1257,53,48,VEND-SYN-0022,10.415702,75.52994,synthetic_placeholder,1,rule_flagged_other
MPLADS-24846,DEEPENDER SINGH HOODA,Lok Sabha,Haryana,ROHTAK,Elected MP,District-63,Gram Panchayat-33,Community Hall,2019-06-20,2019-10-30,2024-03-31,381,329706.93,279946.56,216976.35,6,98.41,99.1,1216,-34.19,Completed,"Community hall and public building at Gram Panchayat-33, District-63, Haryana",,245000000,66.09,1295,90.2,1709,90.61,1833,46.18,1198,65.81,112730.58,0.3419,0.69,0.1417,1.1073,98.41,69.04,66.91,0.4724,0.4605,75,132,VEND-SYN-0283,10.619768,88.438857,synthetic_placeholder,0,none
MPLADS-24847,DR. PRABHA MALLIKARJUN,Lok Sabha,Karnataka,DAVANAGERE,Elected MP,District-35,Gram Panchayat-19,Street Lighting,2018-01-26,2018-05-14,2024-03-31,467,844774.53,778329.16,470260.56,5,96.79,80.53,1679,-44.33,Completed,"Street lighting and electrification at Gram Panchayat-19, District-35, Karnataka",,266000000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,55.67,374513.97,0.4433,-16.26,-0.4054,1.29,96.79,67.76,65.61,0.3212,0.4972,44,108,VEND-SYN-0721,34.400841,93.342959,synthetic_placeholder,0,none
MPLADS-24848,JaiPrakash,Lok Sabha,Uttar Pradesh,HARDOI (SC),Elected MP,District-16,Gram Panchayat-23,Health Centre,2020-12-10,2021-04-19,2024-03-31,462,1027391.12,805287.91,441127.22,1,16.66,53.91,577,-57.06,In Progress,"Primary health centre and medical facility at Gram Panchayat-23, District-16, Uttar Pradesh",,98000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,42.94,586263.9,0.5706,37.25,-1.3219,-2.0502,16.66,63.42,64.94,0.0649,0.3682,46,130,VEND-SYN-0321,22.178256,68.961817,synthetic_placeholder,1,rule_flagged_other
MPLADS-24849,Ashok Kumar Yadav,Lok Sabha,Bihar,MADHUBANI,Elected MP,District-73,Village-2,Sanitation,2018-12-29,2019-05-16,2024-03-31,137,887232.25,657137.56,414669.41,1,70.96,55.81,1639,-53.26,In Progress,"Community sanitation and drainage at Village-2, District-73, Bihar",,123000000,345.2,5391,422.23,7670,411.45,5142,172.24,3955,46.74,472562.84,0.5326,-15.15,-0.8161,0.3457,70.96,64.73,64.34,0.219,0.909,76,138,VEND-SYN-0259,10.058302,87.749377,synthetic_placeholder,1,rule_flagged_other
MPLADS-24850,AFZALANSARI,Lok Sabha,Uttar Pradesh,GHAZIPUR,Elected MP,District-70,Village-23,Road Construction,2022-10-28,2023-02-10,2024-03-31,530,416172.74,367414.04,319354.13,2,100,89.48,0,-23.26,Completed,"Road construction and repair at Village-23, District-70, Uttar Pradesh",,170000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,76.74,96818.61,0.2326,-10.52,0.4919,1.3866,100,66.18,64.94,0.1132,0.3046,56,105,VEND-SYN-0061,29.516037,80.396519,synthetic_placeholder,0,none
MPLADS-24851,DR. RAJ KUMAR CHABBEWA,Lok Sabha,Punjab,HOSHIARPUR(SC),Elected MP,District-05,Village-16,Park Development,2019-01-20,2019-02-08,2024-03-31,300,344862.79,255114.25,253948.47,7,58.5,53.07,1606,-26.36,In Progress,"Park, playground and open space at Village-16, District-05, Punjab",,245000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,73.64,90914.32,0.2636,-5.43,0.4467,-0.1343,58.5,61.12,64.66,0.7,0.5413,99,19,VEND-SYN-0591,20.460348,82.148135,synthetic_placeholder,0,none
MPLADS-24852,Anurag Sharma,Lok Sabha,Uttar Pradesh,JHANSI,Elected MP,District-20,Town-10,Sanitation,2023-07-21,2023-09-19,2024-03-31,445,326760.21,244515.52,226113.15,5,100,92.59,0,-30.8,Completed,"Community sanitation and drainage at Town-10, District-20, Uttar Pradesh",,235000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,69.2,100647.06,0.308,-7.41,0.0719,1.4866,100,65.94,64.94,0.3371,0.2042,97,60,VEND-SYN-0472,26.653607,71.163854,synthetic_placeholder,0,none
MPLADS-24853,BHARATSINGHKUSHWAH,Lok Sabha,Madhya Pradesh,GWALIOR,Elected MP,District-58,Block-4,Sanitation,2019-10-24,2020-02-03,2024-03-31,637,305784.94,297436.04,84924.52,5,7.35,83.95,398,-72.23,Stalled,"Community sanitation and drainage at Block-4, District-58, Madhya Pradesh",,277000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,27.77,220860.42,0.7223,76.6,-2.219,-2.2728,7.35,59.95,64.56,0.2355,0.3013,83,102,VEND-SYN-0178,25.417143,74.455702,synthetic_placeholder,1,stalled_work
MPLADS-24854,Anurag Singh Thakur,Lok Sabha,Himachal Pradesh,HAMIRPUR_HP,Elected MP,District-16,Ward-9,Health Centre,2019-05-30,2019-08-17,2024-03-31,395,234880.03,183714.4,140204.51,4,76.21,99.08,1290,-40.31,In Progress,"Primary health centre and medical facility at Ward-9, District-16, Himachal Pradesh",,266000000,35.12,980,33.08,1135,37.26,1767,9.36,134,59.69,94675.52,0.4031,22.87,-0.5114,0.4451,76.21,65.91,65.91,0.3038,0.3768,32,79,VEND-SYN-0046,29.004893,79.506156,synthetic_placeholder,0,none
MPLADS-24855,IQRA CHOUDHARY,Lok Sabha,Uttar Pradesh,KAIRANA,Elected MP,District-41,Block-32,Bridge/Culvert,2019-02-23,2019-06-12,2024-03-31,562,394696.38,317949.1,290818.97,6,91.05,90.3,1198,-26.32,In Progress,"Bridge, culvert and connectivity work at Block-32, District-41, Uttar Pradesh",,186000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,73.68,103877.41,0.2632,-0.75,0.4179,1.0917,91.05,67.62,64.94,0.3203,0.2669,101,109,VEND-SYN-0405,15.27294,95.984566,synthetic_placeholder,0,none
MPLADS-24856,BALABHADRA MAJHI,Lok Sabha,Odisha,NABARANGPUR(ST),Elected MP,District-15,Ward-24,Sanitation,2023-05-03,2023-07-20,2024-03-31,652,199027.01,185525.85,165360.04,6,97.65,91.3,0,-16.92,Completed,"Community sanitation and drainage at Ward-24, District-15, Odisha",,170000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,83.08,33666.97,0.1692,-6.35,1.0025,1.1645,97.65,63.96,65.15,0.2761,0.1389,108,78,VEND-SYN-0671,23.512402,93.125429,synthetic_placeholder,0,none
MPLADS-24857,Dilip Saikia,Lok Sabha,Assam,Darrang-Udalguri,Elected MP,District-14,Ward-37,Health Centre,2021-07-27,2021-12-11,2024-03-31,520,268784.51,265831.06,262626.78,1,80.35,67.44,333,-2.29,In Progress,"Primary health centre and medical facility at Ward-37, District-14, Assam",,196000000,102.1,3108,111.06,2784,97.36,2121,32.9,748,97.71,6157.73,0.0229,-12.91,1.6338,0.6821,80.35,61.68,63.82,0.0577,0.3373,107,137,VEND-SYN-0124,18.085904,69.780708,synthetic_placeholder,0,none
MPLADS-24858,DR.HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,Elected MP,District-29,Gram Panchayat-41,Street Lighting,2018-06-20,2018-09-21,2024-03-31,629,215114.07,187860.59,185521.71,5,41.12,74.12,1401,-13.76,In Progress,"Street lighting and electrification at Gram Panchayat-41, District-29, Gujarat",,49000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,86.24,29592.36,0.1376,33.0,1.0847,-0.9522,41.12,67.09,64.81,0.2385,0.2692,24,93,VEND-SYN-0456,9.70883,88.709694,synthetic_placeholder,1,rule_flagged_other
MPLADS-24859,Appalanaidu Kalisetti,Lok Sabha,Andhra Pradesh,VIZIANAGARAM,Elected MP,District-12,Ward-29,Drinking Water,2023-05-18,2023-09-21,2024-03-31,412,714323.02,685967.07,549267.96,5,45.8,49.99,0,-23.11,In Progress,"Drinking water supply and handpump at Ward-29, District-12, Andhra Pradesh",,221000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,76.89,165055.06,0.2311,4.19,0.475,-0.8741,45.8,66.16,66.5,0.3641,0.2181,67,126,VEND-SYN-0941,21.912616,91.633741,synthetic_placeholder,0,none
MPLADS-24860,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),Elected MP,District-56,Gram Panchayat-28,Street Lighting,2019-04-15,2019-07-04,2024-03-31,647,115139.03,112614.16,75443.26,7,87.56,85.33,1096,-34.48,In Progress,"Street lighting and electrification at Gram Panchayat-28, District-56, Odisha",,235000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,65.52,39695.77,0.3448,-2.23,-0.0664,0.9773,87.56,66.84,65.15,0.3246,0.2058,66,80,VEND-SYN-0867,26.103605,79.632942,synthetic_placeholder,0,none
MPLADS-24861,BRUMOHANAGRAWAL,Lok Sabha,Chhattisgarh,RAIPUR,Elected MP,District-41,Gram Panchayat-28,Road Construction,2022-06-06,2022-09-14,2024-03-31,251,352332.76,342971.23,290704.47,1,100,91.09,303,-17.49,Completed,"Road construction and repair at Gram Panchayat-28, District-41, Chhattisgarh",,147000000,107.05,3099,109.83,2091,101.23,2123,39.31,1168,82.51,61628.29,0.1749,-8.91,1.1577,1.3629,100,64.59,64.16,0.1195,0.4275,111,100,VEND-SYN-0253,26.59608,71.156434,synthetic_placeholder,0,none
MPLADS-24862,DEEPENDER SINGH HOODA,Lok Sabha,Haryana,ROHTAK,Elected MP,District-19,Town-44,Street Lighting,2023-08-21,2023-10-16,2024-03-31,100,229274.71,208364.87,176857.27,5,46.52,48.94,105,-22.86,In Progress,"Street lighting and electrification at Town-44, District-19, Haryana",,170000000,66.09,1295,90.2,1709,90.61,1833,46.18,1198,77.14,52417.44,0.2286,2.42,0.9585,-0.7338,46.52,69.04,66.91,1.5,0.3284,22,56,VEND-SYN-0222,18.82787,86.668609,synthetic_placeholder,0,none
